suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,yr_qtr
Albert Park,2,h,1562500,S,Greg,2016-10-15,3.3,3206,2,1,0,141,83,1890,Port Phillip City Council,-37.8424,144.9562,Southern Metropolitan,3280,2016.4
Albert Park,3,h,2000000,VB,RT,2016-04-16,3.3,3206,3,2,1,211,147,1900,Port Phillip City Council,-37.847,144.9575,Southern Metropolitan,3280,2016.2
Albert Park,4,h,NA,S,Marshall,2016-09-17,3.3,3206,3,1,0,236,NA,NA,Port Phillip City Council,-37.8454,144.9521,Southern Metropolitan,3280,2016.3
Albert Park,3,h,NA,S,Marshall,2017-03-18,3.3,3206,3,1,2,300,NA,NA,Port Phillip City Council,-37.8457,144.9479,Southern Metropolitan,3280,2017.1
Albert Park,3,h,1900000,S,Greg,2017-03-18,3.3,3206,3,1,0,209,NA,1900,Port Phillip City Council,-37.8468,144.9546,Southern Metropolitan,3280,2017.1
Albert Park,3,h,3010000,S,Greg,2017-03-18,3.3,3206,3,2,0,147,146,1890,Port Phillip City Council,-37.8473,144.9551,Southern Metropolitan,3280,2017.1
Albert Park,3,h,NA,SP,Marshall,2016-06-18,3.3,3206,3,1,0,173,NA,NA,Port Phillip City Council,-37.8482,144.9513,Southern Metropolitan,3280,2016.2
Albert Park,4,h,2800000,VB,Cayzer,2016-06-18,3.3,3206,4,3,1,327,254,1910,Port Phillip City Council,-37.8467,144.9475,Southern Metropolitan,3280,2016.2
Albert Park,3,h,NA,SN,Cayzer,2016-11-19,3.3,3206,3,1,0,169,NA,NA,Port Phillip City Council,-37.8448,144.9578,Southern Metropolitan,3280,2016.4
Albert Park,2,u,647000,S,Greg,2016-05-22,3.3,3206,2,1,1,0,NA,NA,Port Phillip City Council,-37.846,144.9542,Southern Metropolitan,3280,2016.2
Albert Park,3,h,NA,SP,Marshall,2016-05-22,3.3,3206,3,2,1,122,NA,NA,Port Phillip City Council,-37.845,144.9545,Southern Metropolitan,3280,2016.2
Albert Park,3,h,2100000,SP,Marshall,2016-04-23,3.3,3206,2,1,1,120,123,1900,Port Phillip City Council,-37.8427,144.9546,Southern Metropolitan,3280,2016.2
Albert Park,3,h,NA,S,Greg,2016-09-24,3.3,3206,3,2,1,241,119,1990,Port Phillip City Council,-37.8452,144.9518,Southern Metropolitan,3280,2016.3
Albert Park,2,h,NA,PI,Marshall,2016-09-24,3.3,3206,2,2,1,225,NA,NA,Port Phillip City Council,-37.8441,144.9479,Southern Metropolitan,3280,2016.3
Albert Park,7,h,NA,SN,hockingstuart,2016-09-24,3.3,3206,7,7,0,435,NA,NA,Port Phillip City Council,-37.8473,144.9539,Southern Metropolitan,3280,2016.3
Albert Park,3,h,2000000,PI,Marshall,2016-09-24,3.3,3206,3,1,1,238,131,1890,Port Phillip City Council,-37.8461,144.9528,Southern Metropolitan,3280,2016.3
Albert Park,1,u,442500,S,Marshall,2017-02-25,3.3,3206,1,1,0,0,34,1970,Port Phillip City Council,-37.8421,144.9517,Southern Metropolitan,3280,2017.1
Albert Park,4,h,4735000,S,Marshall,2017-02-25,3.3,3206,4,2,1,330,207,1910,Port Phillip City Council,-37.8477,144.9558,Southern Metropolitan,3280,2017.1
Albert Park,2,h,1340000,S,Greg,2017-02-25,3.3,3206,2,1,0,136,NA,NA,Port Phillip City Council,-37.846,144.9517,Southern Metropolitan,3280,2017.1
Albert Park,3,h,1801000,S,hockingstuart,2017-02-25,3.3,3206,3,1,1,202,NA,NA,Port Phillip City Council,-37.8429,144.9493,Southern Metropolitan,3280,2017.1
Albert Park,3,h,1532000,S,Chisholm,2016-07-26,3.3,3206,3,3,1,0,NA,NA,Port Phillip City Council,-37.8415,144.9585,Southern Metropolitan,3280,2016.3
Albert Park,3,h,3755000,S,Greg,2016-07-26,3.3,3206,3,2,2,325,NA,NA,Port Phillip City Council,-37.8413,144.95,Southern Metropolitan,3280,2016.3
Albert Park,4,h,2140000,S,Greg,2016-06-27,3.3,3206,3,2,1,183,145,1880,Port Phillip City Council,-37.8434,144.9495,Southern Metropolitan,3280,2016.2
Albert Park,2,u,1810000,PI,Marshall,2016-06-27,3.3,3206,NA,NA,NA,NA,NA,NA,Port Phillip City Council,NA,NA,Southern Metropolitan,3280,2016.2
Albert Park,2,h,1750000,S,Marshall,2016-11-27,3.3,3206,2,1,1,162,NA,NA,Port Phillip City Council,-37.8416,144.9488,Southern Metropolitan,3280,2016.4
Albert Park,2,h,980000,S,Greg,2016-05-28,3.3,3206,2,1,0,79,68,1890,Port Phillip City Council,-37.8387,144.9519,Southern Metropolitan,3280,2016.2
Albert Park,2,h,NA,SP,Marshall,2016-05-28,3.3,3206,2,1,0,99,65,1900,Port Phillip City Council,-37.8438,144.9588,Southern Metropolitan,3280,2016.2
Albert Park,4,h,NA,SP,Marshall,2016-05-28,3.3,3206,4,2,0,230,185,1900,Port Phillip City Council,-37.842,144.958,Southern Metropolitan,3280,2016.2
Albert Park,3,h,NA,SN,Greg,2016-05-28,3.3,3206,3,2,1,141,NA,NA,Port Phillip City Council,-37.8446,144.945,Southern Metropolitan,3280,2016.2
Albert Park,3,h,2030000,S,hockingstuart,2016-08-28,3.3,3206,3,2,0,152,NA,NA,Port Phillip City Council,-37.8488,144.9551,Southern Metropolitan,3280,2016.3
Albert Park,3,h,1740000,PI,Marshall,2016-08-28,3.3,3206,3,2,2,147,134,1890,Port Phillip City Council,-37.8448,144.9453,Southern Metropolitan,3280,2016.3
Albert Park,3,h,2800000,VB,Buxton,2016-07-30,3.3,3206,3,3,1,0,NA,NA,Port Phillip City Council,-37.8399,144.9577,Southern Metropolitan,3280,2016.3
Albert Park,1,h,985000,S,Marshall,2016-07-30,3.3,3206,1,1,0,81,54,1900,Port Phillip City Council,-37.8411,144.9497,Southern Metropolitan,3280,2016.3
Alphington,3,h,NA,SN,McGrath,2016-09-03,6.4,3078,3,2,1,174,122,2003,Darebin City Council,-37.7818,145.0198,Northern Metropolitan,2211,2016.3
Alphington,4,h,2000000,S,Brace,2016-09-03,6.4,3078,3,2,4,853,263,1930,Darebin City Council,-37.7707,145.0318,Northern Metropolitan,2211,2016.3
Alphington,3,h,1110000,S,Jellis,2016-09-03,6.4,3078,3,2,2,208,NA,2013,Darebin City Council,-37.7854,145.0325,Northern Metropolitan,2211,2016.3
Alphington,3,h,1492000,S,Jellis,2017-03-04,6.4,3078,3,2,2,411,NA,NA,Darebin City Council,-37.7713,145.0279,Northern Metropolitan,2211,2017.1
Alphington,2,u,480000,PI,Miles,2016-05-07,6.4,3078,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,2211,2016.2
Alphington,3,h,NA,S,Jellis,2016-05-07,6.4,3078,3,1,3,922,NA,NA,Darebin City Council,-37.7812,145.0235,Northern Metropolitan,2211,2016.2
Alphington,3,t,1304000,SP,Holland,2016-10-08,6.4,3078,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,2211,2016.4
Alphington,4,h,1717500,S,Collins,2016-10-08,6.4,3078,4,2,1,599,203,1925,Darebin City Council,-37.7717,145.031,Northern Metropolitan,2211,2016.4
Alphington,5,h,2840000,S,Nelson,2016-06-12,6.4,3078,5,4,4,809,165,1910,Darebin City Council,-37.775,145.0268,Northern Metropolitan,2211,2016.2
Alphington,5,h,NA,S,Collins,2016-11-12,6.4,3078,5,3,4,743,NA,1915,Darebin City Council,-37.7845,145.0208,Northern Metropolitan,2211,2016.4
Alphington,2,u,525500,S,Miles,2016-11-12,6.4,3078,2,1,1,88,60,1960,Darebin City Council,-37.7791,145.0306,Northern Metropolitan,2211,2016.4
Alphington,2,t,805000,S,Miles,2016-11-12,6.4,3078,2,2,3,155,140,2004,Darebin City Council,-37.7804,145.0308,Northern Metropolitan,2211,2016.4
Alphington,2,u,465000,S,McGrath,2016-11-12,6.4,3078,2,1,1,0,NA,NA,Darebin City Council,-37.7773,145.0314,Northern Metropolitan,2211,2016.4
Alphington,4,t,NA,PN,Nelson,2016-08-13,6.4,3078,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,2211,2016.3
Alphington,3,h,1480000,S,Nelson,2016-08-13,6.4,3078,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,2211,2016.3
Alphington,3,h,2000000,PI,hockingstuart,2016-10-15,6.4,3078,3,3,2,686,NA,NA,Darebin City Council,-37.78,145.0341,Northern Metropolitan,2211,2016.4
Alphington,3,h,1540000,S,Nelson,2016-04-16,6.4,3078,3,1,2,592,NA,NA,Darebin City Council,-37.7755,145.0288,Northern Metropolitan,2211,2016.2
Alphington,4,h,NA,S,Jellis,2016-04-16,6.4,3078,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,2211,2016.2
Alphington,2,u,590000,PI,Nelson,2016-09-17,6.4,3078,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,2211,2016.3
Alphington,2,u,820000,S,Nelson,2017-03-18,6.4,3078,2,1,1,183,NA,NA,Darebin City Council,-37.7747,145.0264,Northern Metropolitan,2211,2017.1
Alphington,4,h,1830000,S,Nelson,2016-11-19,6.4,3078,4,2,2,606,112,1970,Darebin City Council,-37.7743,145.0316,Northern Metropolitan,2211,2016.4
Alphington,4,h,2100000,S,Nelson,2016-11-19,6.4,3078,4,2,2,575,271,2008,Darebin City Council,-37.7723,145.0319,Northern Metropolitan,2211,2016.4
Alphington,3,h,865000,SP,hockingstuart,2016-05-22,6.4,3078,3,1,1,180,131,2010,Darebin City Council,-37.7802,145.0243,Northern Metropolitan,2211,2016.2
Alphington,2,u,390000,VB,Nelson,2016-05-22,6.4,3078,2,1,1,0,60,1960,Darebin City Council,-37.7773,145.0314,Northern Metropolitan,2211,2016.2
Alphington,2,t,650000,SP,Brace,2016-09-24,6.4,3078,0,1,0,0,NA,NA,Darebin City Council,-37.7848,145.025,Northern Metropolitan,2211,2016.3
Alphington,2,u,512000,S,Love,2017-02-25,6.4,3078,2,1,1,0,61,1965,Darebin City Council,-37.7805,145.0262,Northern Metropolitan,2211,2017.1
Alphington,3,h,1361000,S,Collins,2017-02-25,6.4,3078,NA,NA,NA,NA,NA,NA,Darebin City Council,-37.7796,145.0285,Northern Metropolitan,2211,2017.1
Alphington,4,h,NA,SP,Jellis,2017-02-25,6.4,3078,4,2,2,597,NA,NA,Darebin City Council,-37.7765,145.0283,Northern Metropolitan,2211,2017.1
Alphington,3,h,1310000,S,Jellis,2016-07-26,6.4,3078,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,2211,2016.3
Alphington,3,h,570000,VB,Thomas,2016-06-27,6.4,3078,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,2211,2016.2
Alphington,3,h,1165000,S,Barry,2016-06-27,6.4,3078,3,1,2,979,NA,NA,Darebin City Council,-37.7792,145.029,Northern Metropolitan,2211,2016.2
Alphington,2,u,530000,S,Jellis,2016-11-27,6.4,3078,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,2211,2016.4
Alphington,4,h,1900000,SP,McGrath,2016-11-27,6.4,3078,4,2,2,556,272,1930,Darebin City Council,-37.7844,145.0225,Northern Metropolitan,2211,2016.4
Alphington,5,h,NA,SN,Nelson,2016-08-28,6.4,3078,5,2,2,552,211,1916,Darebin City Council,-37.7829,145.0337,Northern Metropolitan,2211,2016.3
Alphington,3,h,1485000,SP,McGrath,2016-08-28,6.4,3078,3,0,0,597,NA,NA,Darebin City Council,-37.7781,145.0284,Northern Metropolitan,2211,2016.3
Alphington,4,h,1950000,S,Jellis,2016-07-30,6.4,3078,4,2,3,589,210,1920,Darebin City Council,-37.7719,145.0309,Northern Metropolitan,2211,2016.3
Altona,3,h,520000,VB,Greg,2016-09-03,13.8,3018,3,2,1,352,242,2015,Hobsons Bay City Council,-37.87,144.825,Western Metropolitan,5301,2016.3
Altona,5,h,1525000,S,Greg,2016-12-03,13.8,3018,5,3,3,729,268,2005,Hobsons Bay City Council,-37.8721,144.8105,Western Metropolitan,5301,2016.4
Altona,2,t,720000,S,hockingstuart,2016-02-04,13.8,3018,2,1,2,292,125,2013,Hobsons Bay City Council,-37.8687,144.8197,Western Metropolitan,5301,2016.1
Altona,3,h,1120000,S,Barlow,2017-03-04,13.8,3018,3,1,2,506,120,1930,Hobsons Bay City Council,-37.8693,144.8375,Western Metropolitan,5301,2017.1
Altona,4,h,780000,PI,Sweeney,2016-06-04,13.8,3018,4,1,4,655,NA,NA,Hobsons Bay City Council,-37.868,144.8154,Western Metropolitan,5301,2016.2
Altona,4,h,1780000,SP,Greg,2016-06-04,13.8,3018,4,3,6,1057,220,1962,Hobsons Bay City Council,-37.8681,144.819,Western Metropolitan,5301,2016.2
Altona,3,u,630000,S,Barlow,2016-08-06,13.8,3018,2,1,2,311,94,1955,Hobsons Bay City Council,-37.8702,144.8143,Western Metropolitan,5301,2016.3
Altona,2,u,406000,SP,hockingstuart,2016-08-06,13.8,3018,2,1,1,65,NA,NA,Hobsons Bay City Council,-37.8693,144.8171,Western Metropolitan,5301,2016.3
Altona,3,h,660000,VB,Greg,2016-05-07,13.8,3018,3,1,1,602,123,1955,Hobsons Bay City Council,-37.8616,144.8116,Western Metropolitan,5301,2016.2
Altona,3,h,683500,S,Greg,2016-11-07,13.8,3018,3,1,1,530,NA,NA,Hobsons Bay City Council,-37.8594,144.817,Western Metropolitan,5301,2016.4
Altona,2,u,540000,VB,hockingstuart,2016-10-08,13.8,3018,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5301,2016.4
Altona,2,u,580000,S,Barlow,2016-10-08,13.8,3018,2,1,1,225,93,1988,Hobsons Bay City Council,-37.8696,144.827,Western Metropolitan,5301,2016.4
Altona,3,h,1335000,S,hockingstuart,2016-10-08,13.8,3018,3,1,4,777,22,1953,Hobsons Bay City Council,-37.8697,144.8249,Western Metropolitan,5301,2016.4
Altona,3,t,800000,SP,hockingstuart,2016-10-08,13.8,3018,3,2,2,280,NA,1997,Hobsons Bay City Council,-37.8734,144.8143,Western Metropolitan,5301,2016.4
Altona,2,u,510000,S,Village,2016-09-10,13.8,3018,2,1,1,127,76,1990,Hobsons Bay City Council,-37.8686,144.8182,Western Metropolitan,5301,2016.3
Altona,4,h,1070000,S,Barlow,2016-09-10,13.8,3018,4,2,2,695,NA,NA,Hobsons Bay City Council,-37.8733,144.8147,Western Metropolitan,5301,2016.3
Altona,2,u,425000,S,hockingstuart,2016-09-10,13.8,3018,2,1,2,115,57,1980,Hobsons Bay City Council,-37.871,144.8185,Western Metropolitan,5301,2016.3
Altona,3,u,605000,S,Jas,2016-12-10,13.8,3018,3,2,2,230,NA,NA,Hobsons Bay City Council,-37.8646,144.827,Western Metropolitan,5301,2016.4
Altona,3,t,705000,S,hockingstuart,2017-02-11,13.8,3018,3,2,2,197,152,NA,Hobsons Bay City Council,-37.8579,144.8181,Western Metropolitan,5301,2017.1
Altona,2,u,391000,SP,Greg,2017-02-11,13.8,3018,2,1,1,0,65,1965,Hobsons Bay City Council,-37.8678,144.8384,Western Metropolitan,5301,2017.1
Altona,2,u,440000,SP,hockingstuart,2017-02-11,13.8,3018,2,1,1,0,NA,NA,Hobsons Bay City Council,-37.8659,144.831,Western Metropolitan,5301,2017.1
Altona,4,h,845000,S,hockingstuart,2017-02-11,13.8,3018,4,1,2,745,130,1950,Hobsons Bay City Council,-37.8658,144.8155,Western Metropolitan,5301,2017.1
Altona,3,h,766000,S,Williams,2017-03-11,13.8,3018,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5301,2017.1
Altona,3,t,743000,SP,Gunn&Co,2016-11-12,13.8,3018,3,2,2,211,176,NA,Hobsons Bay City Council,-37.8698,144.816,Western Metropolitan,5301,2016.4
Altona,3,t,650000,SP,Williams,2016-11-12,13.8,3018,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5301,2016.4
Altona,3,u,730000,SP,Barlow,2016-08-13,13.8,3018,3,2,1,69,141,2014,Hobsons Bay City Council,-37.868,144.8286,Western Metropolitan,5301,2016.3
Altona,3,t,916500,S,hockingstuart,2016-08-13,13.8,3018,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5301,2016.3
Altona,3,h,635000,S,Sweeney,2016-05-14,13.8,3018,3,1,4,625,NA,1960,Hobsons Bay City Council,-37.8611,144.8114,Western Metropolitan,5301,2016.2
Altona,2,u,620000,SP,hockingstuart,2016-05-14,13.8,3018,2,1,1,168,NA,NA,Hobsons Bay City Council,-37.8676,144.8202,Western Metropolitan,5301,2016.2
Altona,2,u,447000,S,Burnham,2016-10-15,13.8,3018,2,1,1,137,77,1990,Hobsons Bay City Council,-37.8655,144.8299,Western Metropolitan,5301,2016.4
Altona,3,u,730000,SP,Barlow,2016-04-16,13.8,3018,3,2,1,70,NA,NA,Hobsons Bay City Council,-37.868,144.8287,Western Metropolitan,5301,2016.2
Altona,3,h,678000,S,hockingstuart,2016-04-16,13.8,3018,3,1,2,606,87,1950,Hobsons Bay City Council,-37.8608,144.8124,Western Metropolitan,5301,2016.2
Altona,2,u,580000,PI,Biggin,2016-07-16,13.8,3018,2,2,1,175,76,2013,Hobsons Bay City Council,-37.8687,144.8268,Western Metropolitan,5301,2016.3
Altona,3,h,712000,S,hockingstuart,2016-09-17,13.8,3018,3,1,2,363,NA,NA,Hobsons Bay City Council,-37.8674,144.8375,Western Metropolitan,5301,2016.3
Altona,3,h,840000,SP,Greg,2017-03-18,13.8,3018,3,2,2,534,136,1965,Hobsons Bay City Council,-37.86,144.8245,Western Metropolitan,5301,2017.1
Altona,3,h,980000,S,Barlow,2016-11-19,13.8,3018,3,1,2,724,NA,NA,Hobsons Bay City Council,-37.8672,144.817,Western Metropolitan,5301,2016.4
Altona,4,h,1000000,S,Barlow,2016-11-19,13.8,3018,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5301,2016.4
Altona,3,t,605100,S,hockingstuart,2016-05-22,13.8,3018,3,2,0,265,NA,NA,Hobsons Bay City Council,-37.8583,144.8172,Western Metropolitan,5301,2016.2
Altona,3,h,880000,PI,Barlow,2016-08-22,13.8,3018,3,3,1,577,NA,NA,Hobsons Bay City Council,-37.8699,144.8235,Western Metropolitan,5301,2016.3
Altona,3,u,577000,S,Williams,2016-04-23,13.8,3018,3,2,1,205,113,2007,Hobsons Bay City Council,-37.8684,144.815,Western Metropolitan,5301,2016.2
Altona,4,h,NA,SN,hockingstuart,2017-02-25,13.8,3018,4,2,3,504,NA,NA,Hobsons Bay City Council,-37.8677,144.8252,Western Metropolitan,5301,2017.1
Altona,4,h,1030000,S,Barlow,2017-02-25,13.8,3018,4,1,0,797,NA,NA,Hobsons Bay City Council,-37.8663,144.8387,Western Metropolitan,5301,2017.1
Altona,3,u,605000,S,Barlow,2017-02-25,13.8,3018,3,1,2,181,NA,NA,Hobsons Bay City Council,-37.8659,144.822,Western Metropolitan,5301,2017.1
Altona,3,h,685000,S,Barlow,2017-02-25,13.8,3018,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5301,2017.1
Altona,2,u,NA,PI,Point,2017-02-25,13.8,3018,2,1,1,117,58,1980,Hobsons Bay City Council,-37.871,144.8185,Western Metropolitan,5301,2017.1
Altona,3,h,753000,S,Barlow,2016-06-27,13.8,3018,3,2,2,529,NA,NA,Hobsons Bay City Council,-37.8612,144.8247,Western Metropolitan,5301,2016.2
Altona,2,h,857000,SP,hockingstuart,2016-11-27,13.8,3018,2,2,1,675,100,1950,Hobsons Bay City Council,-37.8653,144.8129,Western Metropolitan,5301,2016.4
Altona,3,h,1500000,S,Barlow,2016-05-28,13.8,3018,3,1,1,929,NA,NA,Hobsons Bay City Council,-37.8651,144.832,Western Metropolitan,5301,2016.2
Altona,3,u,730000,SP,Barlow,2016-05-28,13.8,3018,3,2,1,70,3,2014,Hobsons Bay City Council,-37.868,144.8285,Western Metropolitan,5301,2016.2
Altona,3,h,900000,S,Sweeney,2016-05-28,13.8,3018,3,1,4,697,NA,NA,Hobsons Bay City Council,-37.871,144.8075,Western Metropolitan,5301,2016.2
Altona,3,h,740000,S,Greg,2016-08-28,13.8,3018,3,1,2,604,NA,NA,Hobsons Bay City Council,-37.8631,144.8195,Western Metropolitan,5301,2016.3
Altona,4,h,931000,S,Sweeney,2016-08-28,13.8,3018,4,2,3,532,NA,1970,Hobsons Bay City Council,-37.8637,144.8365,Western Metropolitan,5301,2016.3
Altona,2,h,535600,SP,Compton,2016-07-30,13.8,3018,2,1,1,154,91,1996,Hobsons Bay City Council,-37.8646,144.8272,Western Metropolitan,5301,2016.3
Altona North,3,h,NA,SP,Williams,2016-09-03,11.1,3025,3,1,1,620,108,1950,Hobsons Bay City Council,-37.829,144.848,Western Metropolitan,5132,2016.3
Altona North,5,h,1085000,S,FN,2016-09-03,11.1,3025,5,3,6,592,251,1965,Hobsons Bay City Council,-37.8388,144.8567,Western Metropolitan,5132,2016.3
Altona North,3,h,781000,S,Jas,2016-09-03,11.1,3025,3,1,2,533,117,1970,Hobsons Bay City Council,-37.8291,144.835,Western Metropolitan,5132,2016.3
Altona North,4,h,857500,S,hockingstuart,2016-09-03,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.3
Altona North,4,h,960000,S,Sweeney,2017-03-04,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2017.1
Altona North,3,h,750000,SP,Jas,2017-03-04,11.1,3025,3,1,3,554,NA,NA,Hobsons Bay City Council,-37.8449,144.85,Western Metropolitan,5132,2017.1
Altona North,2,t,421000,S,hockingstuart,2017-03-04,11.1,3025,2,1,1,77,77,2009,Hobsons Bay City Council,-37.8351,144.8529,Western Metropolitan,5132,2017.1
Altona North,3,h,1405000,S,Sweeney,2017-03-04,11.1,3025,3,1,3,655,NA,NA,Hobsons Bay City Council,-37.8338,144.8562,Western Metropolitan,5132,2017.1
Altona North,2,h,NA,S,hockingstuart,2017-03-04,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2017.1
Altona North,3,h,683000,S,FN,2016-06-04,11.1,3025,3,1,2,534,167,1967,Hobsons Bay City Council,-37.8284,144.8355,Western Metropolitan,5132,2016.2
Altona North,3,h,NA,SN,Barry,2016-06-04,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.2
Altona North,3,h,623000,S,Sweeney,2016-06-04,11.1,3025,3,1,3,540,NA,NA,Hobsons Bay City Council,-37.8267,144.8368,Western Metropolitan,5132,2016.2
Altona North,3,h,720000,VB,Greg,2016-08-06,11.1,3025,3,2,1,0,130,2012,Hobsons Bay City Council,-37.8379,144.8583,Western Metropolitan,5132,2016.3
Altona North,4,t,780000,S,hockingstuart,2016-05-07,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.2
Altona North,3,u,720000,S,hockingstuart,2016-05-07,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.2
Altona North,3,h,705000,SP,Village,2016-05-07,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.2
Altona North,3,h,588000,S,Williams,2016-05-07,11.1,3025,3,1,1,328,118,1970,Hobsons Bay City Council,-37.838,144.8555,Western Metropolitan,5132,2016.2
Altona North,4,h,720000,VB,hockingstuart,2016-05-07,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.2
Altona North,3,h,710000,PI,Village,2016-11-07,11.1,3025,3,1,3,540,116,1960,Hobsons Bay City Council,-37.8294,144.8378,Western Metropolitan,5132,2016.4
Altona North,2,h,550000,SP,RT,2016-11-07,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.4
Altona North,3,u,640000,VB,hockingstuart,2016-11-07,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.4
Altona North,3,h,537500,SP,hockingstuart,2016-11-07,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.4
Altona North,4,t,NA,PN,Williams,2016-11-07,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.4
Altona North,4,h,875000,SP,Jas,2016-10-08,11.1,3025,3,1,4,559,169,1965,Hobsons Bay City Council,-37.8448,144.8529,Western Metropolitan,5132,2016.4
Altona North,3,h,800000,S,Barlow,2016-10-08,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.4
Altona North,3,t,713500,S,Greg,2016-09-10,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.3
Altona North,4,h,NA,PN,hockingstuart,2016-12-10,11.1,3025,4,2,5,537,196,1960,Hobsons Bay City Council,-37.8261,144.8391,Western Metropolitan,5132,2016.4
Altona North,3,h,700000,VB,Jas,2016-12-10,11.1,3025,3,1,3,554,NA,NA,Hobsons Bay City Council,-37.8449,144.85,Western Metropolitan,5132,2016.4
Altona North,2,h,551000,SP,RT,2016-12-10,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.4
Altona North,3,h,685000,SP,Greg,2016-12-10,11.1,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132,2016.4
Altona North,2,t,640000,S,Williams,2017-03-11,11.1,3025,2,1,1,252,NA,1965,Hobsons Bay City Council,-37.8397,144.8602,Western Metropolitan,5132,2017.1
Altona North,4,h,650000,SP,Williams,2016-06-12,11.1,3025,4,1,4,558,NA,NA,Hobsons Bay City Council,-37.8451,144.8529,Western Metropolitan,5132,2016.2
